'Elapsed time','ECG'
35.820,-0.233
35.824,-0.245
35.828,-0.220
35.832,-0.185
35.836,-0.182
35.840,-0.198
35.844,-0.175
35.848,-0.175
35.852,-0.198
35.856,-0.125
35.860,-0.120
35.864,-0.022
35.868,0.050
35.872,0.225
35.876,0.410
35.880,0.695
35.884,1.045
35.888,1.427
35.892,1.785
35.896,2.007
35.900,2.007
35.904,1.778
35.908,1.340
35.912,0.873
35.916,0.453
35.920,0.085
35.924,-0.100
35.928,-0.233
35.932,-0.250
35.936,-0.250
35.940,-0.233
35.944,-0.300
35.948,-0.285
35.952,-0.333
35.956,-0.340
35.960,-0.300
35.964,-0.328
35.968,-0.338
35.972,-0.345
35.976,-0.370
35.980,-0.425
35.984,-0.390
35.988,-0.400
35.992,-0.398
35.996,-0.398
36.000,-0.375
36.004,-0.390
36.008,-0.395
36.012,-0.420
36.016,-0.453
36.020,-0.410
36.024,-0.440
36.028,-0.432
36.032,-0.378
36.036,-0.407
36.040,-0.398
36.044,-0.438
36.048,-0.440
36.052,-0.385
36.056,-0.425
36.060,-0.420
36.064,-0.410
36.068,-0.403
36.072,-0.412
36.076,-0.415
36.080,-0.465
36.084,-0.448
36.088,-0.398
36.092,-0.398
36.096,-0.415
36.100,-0.383
36.104,-0.412
36.108,-0.407
36.112,-0.422
36.116,-0.398
36.120,-0.407
36.124,-0.370
36.128,-0.395
36.132,-0.420
36.136,-0.398
36.140,-0.400
36.144,-0.400
36.148,-0.415
36.152,-0.425
36.156,-0.412
36.160,-0.388
36.164,-0.395
36.168,-0.388
36.172,-0.388
36.176,-0.403
36.180,-0.403
36.184,-0.435
36.188,-0.432
36.192,-0.383
36.196,-0.365
36.200,-0.378
36.204,-0.390
36.208,-0.388
36.212,-0.388
36.216,-0.395
36.220,-0.347
36.224,-0.323
36.228,-0.295
36.232,-0.300
36.236,-0.240
36.240,-0.250
36.244,-0.228
36.248,-0.245
36.252,-0.207
36.256,-0.175
36.260,-0.165
36.264,-0.138
36.268,-0.100
36.272,-0.125
36.276,-0.135
36.280,-0.147
36.284,-0.152
36.288,-0.165
36.292,-0.138
36.296,-0.113
36.300,-0.133
36.304,-0.120
36.308,-0.158
36.312,-0.177
36.316,-0.177
36.320,-0.203
36.324,-0.220
36.328,-0.182
36.332,-0.175
36.336,-0.152
36.340,-0.175
36.344,-0.200
36.348,-0.210
36.352,-0.200
36.356,-0.225
36.360,-0.237
36.364,-0.182
36.368,-0.185
36.372,-0.220
36.376,-0.240
36.380,-0.270
36.384,-0.228
36.388,-0.212
36.392,-0.185
36.396,-0.207
36.400,-0.215
36.404,-0.225
36.408,-0.223
36.412,-0.275
36.416,-0.263
36.420,-0.285
36.424,-0.278
36.428,-0.275
36.432,-0.258
36.436,-0.250
36.440,-0.295
36.444,-0.290
36.448,-0.312
36.452,-0.285
36.456,-0.265
36.460,-0.258
36.464,-0.270
36.468,-0.282
36.472,-0.307
36.476,-0.312
36.480,-0.340
36.484,-0.297
36.488,-0.302
36.492,-0.295
36.496,-0.320
36.500,-0.282
36.504,-0.312
36.508,-0.297
36.512,-0.340
36.516,-0.333
36.520,-0.345
36.524,-0.357
36.528,-0.312
36.532,-0.323
36.536,-0.310
36.540,-0.375
36.544,-0.328
36.548,-0.352
36.552,-0.345
36.556,-0.370
36.560,-0.338
36.564,-0.347
36.568,-0.335
36.572,-0.333
36.576,-0.383
36.580,-0.372
36.584,-0.378
36.588,-0.362
36.592,-0.378
36.596,-0.372
36.600,-0.362
36.604,-0.375
36.608,-0.385
36.612,-0.378
36.616,-0.375
36.620,-0.385
36.624,-0.362
36.628,-0.375
36.632,-0.383
36.636,-0.388
36.640,-0.357
36.644,-0.375
36.648,-0.400
36.652,-0.390
36.656,-0.395
36.660,-0.347
36.664,-0.362
36.668,-0.340
36.672,-0.357
36.676,-0.390
36.680,-0.352
36.684,-0.398
36.688,-0.347
36.692,-0.370
36.696,-0.360
36.700,-0.357
36.704,-0.347
36.708,-0.350
36.712,-0.395
36.716,-0.383
36.720,-0.385
36.724,-0.383
36.728,-0.375
36.732,-0.360
36.736,-0.365
36.740,-0.352
36.744,-0.350
36.748,-0.372
36.752,-0.352
36.756,-0.385
36.760,-0.350
36.764,-0.328
36.768,-0.350
36.772,-0.338
36.776,-0.378
36.780,-0.335
36.784,-0.360
36.788,-0.340
36.792,-0.350
36.796,-0.300
36.800,-0.290
36.804,-0.295
36.808,-0.287
36.812,-0.287
36.816,-0.285
36.820,-0.278
36.824,-0.253
36.828,-0.265
36.832,-0.225
36.836,-0.250
36.840,-0.282
36.844,-0.263
36.848,-0.247
36.852,-0.275
36.856,-0.270
36.860,-0.225
36.864,-0.258
36.868,-0.263
36.872,-0.250
36.876,-0.287
36.880,-0.312
36.884,-0.297
36.888,-0.287
36.892,-0.302
36.896,-0.265
36.900,-0.290
36.904,-0.310
36.908,-0.295
36.912,-0.285
36.916,-0.275
36.920,-0.253
36.924,-0.247
36.928,-0.203
36.932,-0.212
36.936,-0.195
36.940,-0.198
36.944,-0.138
36.948,-0.087
36.952,0.090
36.956,0.328
36.960,0.700
36.964,1.107
36.968,1.595
36.972,1.897
36.976,1.960
36.980,1.683
36.984,1.202
36.988,0.725
36.992,0.237
36.996,-0.075
37.000,-0.278
37.004,-0.350
37.008,-0.360
37.012,-0.320
37.016,-0.328
37.020,-0.285
37.024,-0.310
37.028,-0.378
37.032,-0.345
37.036,-0.362
37.040,-0.410
37.044,-0.412
37.048,-0.425
37.052,-0.422
37.056,-0.383
37.060,-0.412
37.064,-0.383
37.068,-0.407
37.072,-0.450
37.076,-0.448
37.080,-0.463
37.084,-0.432
37.088,-0.477
37.092,-0.440
37.096,-0.383
37.100,-0.422
37.104,-0.435
37.108,-0.472
37.112,-0.445
37.116,-0.460
37.120,-0.425
37.124,-0.410
37.128,-0.425
37.132,-0.400
37.136,-0.422
37.140,-0.427
37.144,-0.450
37.148,-0.438
37.152,-0.482
37.156,-0.448
37.160,-0.372
37.164,-0.395
37.168,-0.398
37.172,-0.425
37.176,-0.445
37.180,-0.450
37.184,-0.425
37.188,-0.448
37.192,-0.412
37.196,-0.395
37.200,-0.378
37.204,-0.400
37.208,-0.445
37.212,-0.435
37.216,-0.440
37.220,-0.425
37.224,-0.427
37.228,-0.425
37.232,-0.398
37.236,-0.385
37.240,-0.438
37.244,-0.420
37.248,-0.440
37.252,-0.435
37.256,-0.440
37.260,-0.425
37.264,-0.388
37.268,-0.412
37.272,-0.398
37.276,-0.425
37.280,-0.432
37.284,-0.390
37.288,-0.410
37.292,-0.357
37.296,-0.340
37.300,-0.338
37.304,-0.338
37.308,-0.310
37.312,-0.300
37.316,-0.285
37.320,-0.247
37.324,-0.250
37.328,-0.188
37.332,-0.210
37.336,-0.158
37.340,-0.182
37.344,-0.170
37.348,-0.160
37.352,-0.182
37.356,-0.133
37.360,-0.160
37.364,-0.113
37.368,-0.172
37.372,-0.177
37.376,-0.185
37.380,-0.195
37.384,-0.198
37.388,-0.237
37.392,-0.223
37.396,-0.215
37.400,-0.228
37.404,-0.223
37.408,-0.225
37.412,-0.263
37.416,-0.263
37.420,-0.237
37.424,-0.260
37.428,-0.260
37.432,-0.228
37.436,-0.223
37.440,-0.260
37.444,-0.237
37.448,-0.273
37.452,-0.278
37.456,-0.282
37.460,-0.258
37.464,-0.258
37.468,-0.287
37.472,-0.228
37.476,-0.282
37.480,-0.297
37.484,-0.320
37.488,-0.278
37.492,-0.302
37.496,-0.300
37.500,-0.258
37.504,-0.287
37.508,-0.297
37.512,-0.323
37.516,-0.335
37.520,-0.338
37.524,-0.338
37.528,-0.302
37.532,-0.310
37.536,-0.310
37.540,-0.365
37.544,-0.315
37.548,-0.370
37.552,-0.312
37.556,-0.365
37.560,-0.325
37.564,-0.320
37.568,-0.365
37.572,-0.362
37.576,-0.362
37.580,-0.378
37.584,-0.400
37.588,-0.362
37.592,-0.350
37.596,-0.360
37.600,-0.370
37.604,-0.375
37.608,-0.375
37.612,-0.375
37.616,-0.383
37.620,-0.410
37.624,-0.400
37.628,-0.390
37.632,-0.378
37.636,-0.383
37.640,-0.378
37.644,-0.398
37.648,-0.407
37.652,-0.425
37.656,-0.432
37.660,-0.375
37.664,-0.372
37.668,-0.385
37.672,-0.398
37.676,-0.403
37.680,-0.390
37.684,-0.412
37.688,-0.400
37.692,-0.400
37.696,-0.425
37.700,-0.407
37.704,-0.375
37.708,-0.403
37.712,-0.432
37.716,-0.427
37.720,-0.415
37.724,-0.432
37.728,-0.425
37.732,-0.400
37.736,-0.390
37.740,-0.415
37.744,-0.412
37.748,-0.427
37.752,-0.412
37.756,-0.412
37.760,-0.425
37.764,-0.412
37.768,-0.435
37.772,-0.427
37.776,-0.403
37.780,-0.427
37.784,-0.460
37.788,-0.425
37.792,-0.432
37.796,-0.352
37.800,-0.390
37.804,-0.383
37.808,-0.448
37.812,-0.385
37.816,-0.427
37.820,-0.420
37.824,-0.390
37.828,-0.395
37.832,-0.400
37.836,-0.450
37.840,-0.383
37.844,-0.427
37.848,-0.432
37.852,-0.395
37.856,-0.357
37.860,-0.370
37.864,-0.328
37.868,-0.360
37.872,-0.370
37.876,-0.338
37.880,-0.328
37.884,-0.340
37.888,-0.320
37.892,-0.307
37.896,-0.307
37.900,-0.285
37.904,-0.307
37.908,-0.310
37.912,-0.333
37.916,-0.315
37.920,-0.300
37.924,-0.328
37.928,-0.285
37.932,-0.310
37.936,-0.323
37.940,-0.310
37.944,-0.370
37.948,-0.375
37.952,-0.350
37.956,-0.345
37.960,-0.335
37.964,-0.320
37.968,-0.328
37.972,-0.338
37.976,-0.297
37.980,-0.315
37.984,-0.282
37.988,-0.247
37.992,-0.235
37.996,-0.172
38.000,-0.122
38.004,0.048
38.008,0.247
38.012,0.598
38.016,0.960
38.020,1.400
38.024,1.728
38.028,1.910
38.032,1.850
38.036,1.522
38.040,1.097
38.044,0.575
38.048,0.147
38.052,-0.113
38.056,-0.278
38.060,-0.347
38.064,-0.347
38.068,-0.335
38.072,-0.357
38.076,-0.370
38.080,-0.425
38.084,-0.400
38.088,-0.458
38.092,-0.407
38.096,-0.435
38.100,-0.440
38.104,-0.450
38.108,-0.458
38.112,-0.460
38.116,-0.487
38.120,-0.520
38.124,-0.470
38.128,-0.482
38.132,-0.522
38.136,-0.477
38.140,-0.507
38.144,-0.500
38.148,-0.515
38.152,-0.550
38.156,-0.520
38.160,-0.510
38.164,-0.507
38.168,-0.500
38.172,-0.507
38.176,-0.502
38.180,-0.537
38.184,-0.560
38.188,-0.537
38.192,-0.512
38.196,-0.477
38.200,-0.507
38.204,-0.510
38.208,-0.550
38.212,-0.532
38.216,-0.525
38.220,-0.525
38.224,-0.512
38.228,-0.497
38.232,-0.502
38.236,-0.510
38.240,-0.522
38.244,-0.532
38.248,-0.537
38.252,-0.522
38.256,-0.525
38.260,-0.495
38.264,-0.458
38.268,-0.525
38.272,-0.507
38.276,-0.525
38.280,-0.525
38.284,-0.547
38.288,-0.537
38.292,-0.532
38.296,-0.515
38.300,-0.487
38.304,-0.512
38.308,-0.502
38.312,-0.527
38.316,-0.557
38.320,-0.510
38.324,-0.515
38.328,-0.512
38.332,-0.482
38.336,-0.482
38.340,-0.520
38.344,-0.507
38.348,-0.527
38.352,-0.502
38.356,-0.465
38.360,-0.460
38.364,-0.415
38.368,-0.420
38.372,-0.378
38.376,-0.362
38.380,-0.365
38.384,-0.323
38.388,-0.263
38.392,-0.263
38.396,-0.278
38.400,-0.215
38.404,-0.275
38.408,-0.258
38.412,-0.247
38.416,-0.285
38.420,-0.265
38.424,-0.263
38.428,-0.278
38.432,-0.250
38.436,-0.275
38.440,-0.290
38.444,-0.328
38.448,-0.325
38.452,-0.312
38.456,-0.338
38.460,-0.297
38.464,-0.300
38.468,-0.290
38.472,-0.307
38.476,-0.345
38.480,-0.352
38.484,-0.357
38.488,-0.357
38.492,-0.310
38.496,-0.320
38.500,-0.328
38.504,-0.323
38.508,-0.333
38.512,-0.375
38.516,-0.395
38.520,-0.347
38.524,-0.357
38.528,-0.362
38.532,-0.328
38.536,-0.345
38.540,-0.335
38.544,-0.370
38.548,-0.398
38.552,-0.357
38.556,-0.395
38.560,-0.383
38.564,-0.357
38.568,-0.378
38.572,-0.395
38.576,-0.400
38.580,-0.470
38.584,-0.410
38.588,-0.412
38.592,-0.390
38.596,-0.420
38.600,-0.425
38.604,-0.440
38.608,-0.410
38.612,-0.482
38.616,-0.465
38.620,-0.453
38.624,-0.438
38.628,-0.472
38.632,-0.440
38.636,-0.432
38.640,-0.475
38.644,-0.475
38.648,-0.470
38.652,-0.463
38.656,-0.475
38.660,-0.445
38.664,-0.448
38.668,-0.477
38.672,-0.463
38.676,-0.510
38.680,-0.500
38.684,-0.495
38.688,-0.497
38.692,-0.500
38.696,-0.477
38.700,-0.465
38.704,-0.470
38.708,-0.507
38.712,-0.490
38.716,-0.490
38.720,-0.470
38.724,-0.477
38.728,-0.465
38.732,-0.477
38.736,-0.477
38.740,-0.510
38.744,-0.477
38.748,-0.520
38.752,-0.507
38.756,-0.497
38.760,-0.440
38.764,-0.500
38.768,-0.512
38.772,-0.482
38.776,-0.500
38.780,-0.512
38.784,-0.475
38.788,-0.527
38.792,-0.465
38.796,-0.487
38.800,-0.515
38.804,-0.510
38.808,-0.495
38.812,-0.477
38.816,-0.500
38.820,-0.485
38.824,-0.495
38.828,-0.500
38.832,-0.490
38.836,-0.532
38.840,-0.500
38.844,-0.537
38.848,-0.522
38.852,-0.500
38.856,-0.495
38.860,-0.500
38.864,-0.522
38.868,-0.510
38.872,-0.527
38.876,-0.552
38.880,-0.552
38.884,-0.507
38.888,-0.512
38.892,-0.477
38.896,-0.463
38.900,-0.477
38.904,-0.490
38.908,-0.522
38.912,-0.520
38.916,-0.470
38.920,-0.507
38.924,-0.500
38.928,-0.475
38.932,-0.477
38.936,-0.477
38.940,-0.445
38.944,-0.515
38.948,-0.497
38.952,-0.487
38.956,-0.450
38.960,-0.425
38.964,-0.407
38.968,-0.412
38.972,-0.450
38.976,-0.398
38.980,-0.438
38.984,-0.425
38.988,-0.422
38.992,-0.372
38.996,-0.362
39.000,-0.357
39.004,-0.362
39.008,-0.385
39.012,-0.400
39.016,-0.407
39.020,-0.390
39.024,-0.400
39.028,-0.390
39.032,-0.388
39.036,-0.390
39.040,-0.425
39.044,-0.450
39.048,-0.422
39.052,-0.420
39.056,-0.372
39.060,-0.375
39.064,-0.370
39.068,-0.323
39.072,-0.365
39.076,-0.307
39.080,-0.345
39.084,-0.297
39.088,-0.263
39.092,-0.203
39.096,-0.122
39.100,-0.022
39.104,0.188
39.108,0.420
39.112,0.715
39.116,1.090
39.120,1.472
39.124,1.810
39.128,2.033
39.132,2.020
39.136,1.752
39.140,1.347
39.144,0.860
39.148,0.350
39.152,0.022
39.156,-0.215
39.160,-0.357
39.164,-0.352
39.168,-0.410
39.172,-0.398
39.176,-0.410
39.180,-0.465
39.184,-0.472
39.188,-0.465
39.192,-0.485
39.196,-0.487
39.200,-0.510
39.204,-0.510
39.208,-0.515
39.212,-0.532
39.216,-0.570
39.220,-0.537
39.224,-0.552
39.228,-0.532
39.232,-0.562
39.236,-0.550
39.240,-0.565
39.244,-0.578
39.248,-0.595
39.252,-0.590
39.256,-0.613
39.260,-0.578
39.264,-0.565
39.268,-0.527
39.272,-0.595
39.276,-0.595
39.280,-0.603
39.284,-0.598
39.288,-0.590
39.292,-0.562
39.296,-0.585
39.300,-0.565
39.304,-0.565
39.308,-0.578
39.312,-0.575
39.316,-0.600
39.320,-0.585
39.324,-0.575
39.328,-0.557
39.332,-0.535
39.336,-0.550
39.340,-0.583
39.344,-0.573
39.348,-0.578
39.352,-0.570
39.356,-0.562
39.360,-0.560
39.364,-0.557
39.368,-0.557
39.372,-0.573
39.376,-0.573
39.380,-0.573
39.384,-0.570
39.388,-0.535
39.392,-0.575
39.396,-0.547
39.400,-0.545
39.404,-0.560
39.408,-0.552
39.412,-0.575
39.416,-0.595
39.420,-0.575
39.424,-0.562
39.428,-0.527
39.432,-0.512
39.436,-0.490
39.440,-0.502
39.444,-0.520
39.448,-0.485
39.452,-0.487
39.456,-0.432
39.460,-0.432
39.464,-0.360
39.468,-0.338
39.472,-0.320
39.476,-0.300
39.480,-0.335
39.484,-0.287
39.488,-0.250
39.492,-0.250
39.496,-0.258
39.500,-0.263
39.504,-0.265
39.508,-0.285
39.512,-0.263
39.516,-0.290
39.520,-0.310
39.524,-0.290
39.528,-0.287
39.532,-0.300
39.536,-0.302
39.540,-0.302
39.544,-0.347
39.548,-0.325
39.552,-0.320
39.556,-0.320
39.560,-0.315
39.564,-0.307
39.568,-0.295
39.572,-0.310
39.576,-0.328
39.580,-0.340
39.584,-0.323
39.588,-0.325
39.592,-0.320
39.596,-0.328
39.600,-0.302
39.604,-0.323
39.608,-0.352
39.612,-0.378
39.616,-0.340
39.620,-0.338
39.624,-0.372
39.628,-0.338
39.632,-0.328
39.636,-0.350
39.640,-0.372
39.644,-0.370
39.648,-0.365
39.652,-0.385
39.656,-0.412
39.660,-0.338
39.664,-0.390
39.668,-0.390
39.672,-0.395
39.676,-0.422
39.680,-0.435
39.684,-0.407
39.688,-0.425
39.692,-0.422
39.696,-0.395
39.700,-0.432
39.704,-0.432
39.708,-0.463
39.712,-0.422
39.716,-0.448
39.720,-0.440
39.724,-0.438
39.728,-0.412
39.732,-0.400
39.736,-0.422
39.740,-0.427
39.744,-0.465
39.748,-0.458
39.752,-0.435
39.756,-0.450
39.760,-0.432
39.764,-0.432
39.768,-0.435
39.772,-0.440
39.776,-0.475
39.780,-0.463
39.784,-0.445
39.788,-0.445
39.792,-0.460
39.796,-0.425
39.800,-0.460
39.804,-0.460
39.808,-0.450
39.812,-0.448
39.816,-0.472
39.820,-0.445
39.824,-0.470
39.828,-0.465
39.832,-0.445
39.836,-0.410
39.840,-0.487
39.844,-0.463
39.848,-0.512
39.852,-0.495
39.856,-0.487
39.860,-0.448
39.864,-0.450
39.868,-0.445
39.872,-0.458
39.876,-0.477
39.880,-0.460
39.884,-0.470
39.888,-0.458
39.892,-0.482
39.896,-0.422
39.900,-0.477
39.904,-0.458
39.908,-0.465
39.912,-0.487
39.916,-0.465
39.920,-0.458
39.924,-0.470
39.928,-0.427
39.932,-0.438
39.936,-0.450
39.940,-0.463
39.944,-0.432
39.948,-0.500
39.952,-0.460
39.956,-0.460
39.960,-0.438
39.964,-0.435
39.968,-0.432
39.972,-0.458
39.976,-0.450
39.980,-0.463
39.984,-0.458
39.988,-0.453
39.992,-0.460
39.996,-0.395
40.000,-0.388
40.004,-0.425
40.008,-0.448
40.012,-0.422
40.016,-0.412
40.020,-0.385
40.024,-0.370
40.028,-0.335
40.032,-0.333
40.036,-0.325
40.040,-0.338
40.044,-0.340
40.048,-0.350
40.052,-0.360
40.056,-0.320
40.060,-0.297
40.064,-0.287
40.068,-0.287
40.072,-0.338
40.076,-0.378
40.080,-0.378
40.084,-0.372
40.088,-0.372
40.092,-0.362
40.096,-0.338
40.100,-0.357
40.104,-0.372
40.108,-0.340
40.112,-0.352
40.116,-0.352
40.120,-0.357
40.124,-0.320
40.128,-0.323
40.132,-0.282
40.136,-0.245
40.140,-0.260
40.144,-0.275
40.148,-0.270
40.152,-0.203
40.156,-0.195
40.160,-0.072
40.164,0.058
40.168,0.275
40.172,0.613
40.176,1.025
40.180,1.403
40.184,1.775
40.188,2.065
40.192,2.062
40.196,1.752
40.200,1.285
40.204,0.770
40.208,0.273
40.212,-0.100
40.216,-0.325
40.220,-0.383
40.224,-0.400
40.228,-0.375
40.232,-0.302
40.236,-0.338
40.240,-0.385
40.244,-0.412
40.248,-0.450
40.252,-0.435
40.256,-0.460
40.260,-0.438
40.264,-0.435
40.268,-0.425
40.272,-0.490
40.276,-0.497
40.280,-0.522
40.284,-0.497
40.288,-0.520
40.292,-0.497
40.296,-0.495
40.300,-0.515
40.304,-0.497
40.308,-0.515
40.312,-0.507
40.316,-0.550
40.320,-0.510
40.324,-0.522
40.328,-0.500
40.332,-0.450
40.336,-0.507
40.340,-0.497
40.344,-0.500
40.348,-0.502
40.352,-0.520
40.356,-0.472
40.360,-0.497
40.364,-0.490
40.368,-0.475
40.372,-0.482
40.376,-0.497
40.380,-0.515
40.384,-0.477
40.388,-0.497
40.392,-0.527
40.396,-0.465
40.400,-0.475
40.404,-0.507
40.408,-0.477
40.412,-0.482
40.416,-0.510
40.420,-0.487
40.424,-0.490
40.428,-0.477
40.432,-0.438
40.436,-0.460
40.440,-0.460
40.444,-0.453
40.448,-0.520
40.452,-0.460
40.456,-0.472
40.460,-0.475
40.464,-0.477
40.468,-0.445
40.472,-0.487
40.476,-0.522
40.480,-0.490
40.484,-0.460
40.488,-0.500
40.492,-0.412
40.496,-0.448
40.500,-0.435
40.504,-0.422
40.508,-0.378
40.512,-0.400
40.516,-0.365
40.520,-0.328
40.524,-0.300
40.528,-0.258
40.532,-0.258
40.536,-0.228
40.540,-0.215
40.544,-0.220
40.548,-0.215
40.552,-0.203
40.556,-0.182
40.560,-0.177
40.564,-0.212
40.568,-0.185
40.572,-0.240
40.576,-0.228
40.580,-0.203
40.584,-0.233
40.588,-0.245
40.592,-0.245
40.596,-0.247
40.600,-0.245
40.604,-0.287
40.608,-0.253
40.612,-0.278
40.616,-0.282
40.620,-0.287
40.624,-0.270
40.628,-0.237
40.632,-0.260
40.636,-0.263
40.640,-0.265
40.644,-0.287
40.648,-0.275
40.652,-0.273
40.656,-0.290
40.660,-0.282
40.664,-0.282
40.668,-0.290
40.672,-0.300
40.676,-0.307
40.680,-0.335
40.684,-0.300
40.688,-0.282
40.692,-0.290
40.696,-0.297
40.700,-0.300
40.704,-0.310
40.708,-0.323
40.712,-0.300
40.716,-0.345
40.720,-0.328
40.724,-0.333
40.728,-0.323
40.732,-0.307
40.736,-0.335
40.740,-0.345
40.744,-0.365
40.748,-0.357
40.752,-0.383
40.756,-0.357
40.760,-0.333
40.764,-0.352
40.768,-0.325
40.772,-0.362
40.776,-0.372
40.780,-0.400
40.784,-0.360
40.788,-0.365
40.792,-0.362
40.796,-0.352
40.800,-0.372
40.804,-0.400
40.808,-0.425
40.812,-0.383
40.816,-0.427
40.820,-0.422
40.824,-0.400
40.828,-0.372
40.832,-0.372
40.836,-0.403
40.840,-0.398
40.844,-0.403
40.848,-0.390
40.852,-0.403
40.856,-0.378
40.860,-0.357
40.864,-0.398
40.868,-0.398
40.872,-0.415
40.876,-0.415
40.880,-0.448
40.884,-0.410
40.888,-0.385
40.892,-0.410
40.896,-0.400
40.900,-0.375
40.904,-0.390
40.908,-0.410
40.912,-0.420
40.916,-0.440
40.920,-0.425
40.924,-0.425
40.928,-0.400
40.932,-0.388
40.936,-0.412
40.940,-0.432
40.944,-0.445
40.948,-0.420
40.952,-0.412
40.956,-0.407
40.960,-0.357
40.964,-0.388
40.968,-0.383
40.972,-0.415
40.976,-0.445
40.980,-0.412
40.984,-0.412
40.988,-0.432
40.992,-0.357
40.996,-0.378
41.000,-0.388
41.004,-0.375
41.008,-0.407
41.012,-0.398
41.016,-0.390
41.020,-0.407
41.024,-0.378
41.028,-0.365
41.032,-0.340
41.036,-0.372
41.040,-0.350
41.044,-0.370
41.048,-0.407
41.052,-0.375
41.056,-0.360
41.060,-0.328
41.064,-0.328
41.068,-0.335
41.072,-0.323
41.076,-0.340
41.080,-0.333
41.084,-0.323
41.088,-0.290
41.092,-0.285
41.096,-0.273
41.100,-0.295
41.104,-0.290
41.108,-0.290
41.112,-0.290
41.116,-0.287
41.120,-0.263
41.124,-0.297
41.128,-0.233
41.132,-0.260
41.136,-0.290
41.140,-0.287
41.144,-0.325
41.148,-0.325
41.152,-0.345
41.156,-0.320
41.160,-0.315
41.164,-0.295
41.168,-0.300
41.172,-0.338
41.176,-0.285
41.180,-0.315
41.184,-0.297
41.188,-0.297
41.192,-0.273
41.196,-0.200
41.200,-0.233
41.204,-0.220
41.208,-0.182
41.212,-0.133
41.216,0.013
41.220,0.212
41.224,0.537
41.228,0.922
41.232,1.400
41.236,1.735
41.240,1.945
41.244,1.823
41.248,1.427
41.252,0.925
41.256,0.398
41.260,0.003
41.264,-0.228
41.268,-0.350
41.272,-0.395
41.276,-0.388
41.280,-0.357
41.284,-0.360
41.288,-0.370
41.292,-0.378
41.296,-0.347
41.300,-0.388
41.304,-0.398
41.308,-0.450
41.312,-0.450
41.316,-0.438
41.320,-0.448
41.324,-0.477
41.328,-0.422
41.332,-0.450
41.336,-0.440
41.340,-0.477
41.344,-0.463
41.348,-0.490
41.352,-0.502
41.356,-0.495
41.360,-0.440
41.364,-0.458
41.368,-0.448
41.372,-0.500
41.376,-0.482
41.380,-0.482
41.384,-0.487
41.388,-0.477
41.392,-0.490
41.396,-0.458
41.400,-0.463
41.404,-0.463
41.408,-0.475
41.412,-0.477
41.416,-0.522
41.420,-0.482
41.424,-0.510
41.428,-0.445
41.432,-0.458
41.436,-0.438
41.440,-0.512
41.444,-0.500
41.448,-0.495
41.452,-0.522
41.456,-0.477
41.460,-0.458
41.464,-0.458
41.468,-0.438
41.472,-0.458
41.476,-0.472
41.480,-0.482
41.484,-0.485
41.488,-0.510
41.492,-0.472
41.496,-0.453
41.500,-0.448
41.504,-0.450
41.508,-0.500
41.512,-0.482
41.516,-0.470
41.520,-0.472
41.524,-0.465
41.528,-0.450
41.532,-0.438
41.536,-0.453
41.540,-0.453
41.544,-0.463
41.548,-0.445
41.552,-0.440
41.556,-0.400
41.560,-0.383
41.564,-0.350
41.568,-0.352
41.572,-0.295
41.576,-0.320
41.580,-0.323
41.584,-0.287
41.588,-0.282
41.592,-0.215
41.596,-0.185
41.600,-0.182
41.604,-0.207
41.608,-0.175
41.612,-0.203
41.616,-0.210
41.620,-0.237
41.624,-0.188
41.628,-0.195
41.632,-0.188
41.636,-0.245
41.640,-0.235
41.644,-0.233
41.648,-0.250
41.652,-0.273
41.656,-0.265
41.660,-0.220
41.664,-0.237
41.668,-0.237
41.672,-0.245
41.676,-0.278
41.680,-0.300
41.684,-0.307
41.688,-0.273
41.692,-0.297
41.696,-0.285
41.700,-0.297
41.704,-0.320
41.708,-0.310
41.712,-0.297
41.716,-0.278
41.720,-0.278
41.724,-0.320
41.728,-0.285
41.732,-0.282
41.736,-0.295
41.740,-0.328
41.744,-0.325
41.748,-0.333
41.752,-0.325
41.756,-0.325
41.760,-0.345
41.764,-0.312
41.768,-0.347
41.772,-0.385
41.776,-0.385
41.780,-0.375
41.784,-0.338
41.788,-0.362
41.792,-0.333
41.796,-0.357
41.800,-0.352
41.804,-0.347
41.808,-0.372
41.812,-0.395
41.816,-0.375
41.820,-0.390
41.824,-0.390
41.828,-0.365
41.832,-0.352
41.836,-0.375
41.840,-0.388
41.844,-0.435
41.848,-0.378
41.852,-0.410
41.856,-0.400
41.860,-0.357
41.864,-0.388
41.868,-0.410
41.872,-0.385
41.876,-0.425
41.880,-0.460
41.884,-0.420
41.888,-0.425
41.892,-0.410
41.896,-0.410
41.900,-0.398
41.904,-0.400
41.908,-0.427
41.912,-0.427
41.916,-0.438
41.920,-0.427
41.924,-0.410
41.928,-0.385
41.932,-0.407
41.936,-0.388
41.940,-0.395
41.944,-0.435
41.948,-0.432
41.952,-0.420
41.956,-0.398
41.960,-0.378
41.964,-0.383
41.968,-0.372
41.972,-0.400
41.976,-0.422
41.980,-0.432
41.984,-0.432
41.988,-0.425
41.992,-0.400
41.996,-0.407
42.000,-0.360
42.004,-0.400
42.008,-0.403
42.012,-0.432
42.016,-0.427
42.020,-0.395
42.024,-0.415
42.028,-0.400
42.032,-0.415
42.036,-0.390
42.040,-0.435
42.044,-0.412
42.048,-0.425
42.052,-0.427
42.056,-0.432
42.060,-0.378
42.064,-0.378
